Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
6432,今展科,電子零組件業                  ,99071,99071,34.2716578119918,30.7401982131781,30.7401982131781,0.03482,26.056,1.366288,1.07,,33.271027,
6435,大中,半導體業                    ,245359,245359,21.9678177832348,41.956480233278,41.956480233278,0.05619,45.616,2.5648894,3.89,,30.07712,
6441,廣錠,電腦及週邊設備業                ,42510,42510,-13.6116078686392,-4.54698551700909,-4.54698551700909,-0.084189996,25.246,1.837915,-1.25,,,
6457,紘康,半導體業                    ,69151,69151,-6.46675323270032,104.582704653708,104.582704653708,-0.1762,23.704,2.6830914,-3.54,,,
6461,益得,生技醫療業                   ,5888,5888,1909.55631399317,164.867296446244,164.867296446244,,6.821,4.332209,-2.76,,,
6462,神盾,半導體業                    ,378522,378522,-19.4582632934017,48.1164671677943,48.1164671677943,-0.21556,51.975,5.772006,-10.32,3.78,,79.36508
6465,威潤,通信網路業                   ,14724,14724,-39.5690539708598,-32.0848708487085,-32.0848708487085,-0.35147998,6.975,4.028674,-2.34,,,
6469,大樹,生技醫療業                   ,1423794,1423794,4.4414581080744,5.86915237399822,5.86915237399822,0.04166,26.918,11.200684,5.79,8.08,52.07254,37.314358
6470,宇智,通信網路業                   ,105570,105570,-29.868732229692,-43.5937166061124,-43.5937166061124,0.07,29.369,2.1689537,4.66,6.05,13.669529,10.528925
6482,弘煜科,文化創意業                   ,46671,46671,-2.17774051561517,0.0771952396268897,0.0771952396268897,0.11642,14.557,4.0324244,2.18,,26.926605,
6485,點序,半導體業                    ,81197,81197,-8.52485241764679,-23.3202066275699,-23.3202066275699,0.08821,42.639,2.1248152,3.33,,27.207207,
6486,互動,通信網路業                   ,182992,182992,-61.2974998783885,86.564714278432,86.564714278432,0.114829995,34.981,2.3269777,5.32,,15.300752,
6488,環球晶,半導體業                    ,4396378,4396378,-31.6671562707402,-25.859540530568,-25.859540530568,0.27985,152.368,3.7737584,44.84,43.76,12.823372,13.139854
6492,生華科,生技醫療業                   ,83,83,-1.19047619047619,0,0,,15.739,2.7828958,-3.37,-0.46,,-95.217384
6494,九齊,半導體業                    ,145453,145453,31.4306626065113,140.71260715586,140.71260715586,0.02082,33.464,2.4952188,1.79,,46.648045,
6496,科懋,生技醫療業                   ,86807,86807,27.5092172329206,47.3552877270413,47.3552877270413,-0.13484,23.326,1.2325302,-1.98,,,
6499,益安,生技醫療業                   ,14173,14173,-35.1468838656539,58.6766681594268,58.6766681594268,,27.555,1.5786608,-12.58,-3.09,,-14.07767
6506,雙邦,紡織纖維                    ,162095,162095,16.3614566807606,24.8921317841403,24.8921317841403,-0.01549,14.741,1.1769893,-0.3,,,
6508,惠光,農業科技                    ,125890,125890,170.591522654974,11.7810019356786,11.7810019356786,0.06853,28.253,1.210491,1.23,,27.804878,
6509,聚和,化學工業                    ,509453,509453,49.4036499497054,16.9733817954717,16.9733817954717,0.10308,21.279,1.8703886,2.73,,14.578754,
6510,精測,半導體業                    ,233462,233462,-16.9203942920181,7.94682695642122,7.94682695642122,0.05928,229.407,2.3887675,1,26.74,548,20.493643
6512,啟發電,其他電子業                   ,33173,33173,88.804780876494,182.371467483827,182.371467483827,-0.04596,16.005,1.3620744,-0.51,,,
6514,芮特-KY,,,,,,,0.14392,21.759,2.4633484,2.32,,23.103449,
6516,勤崴國際,資訊服務業                   ,25963,25963,-31.8037351264742,-29.6471927162367,-29.6471927162367,0.14496,19.915,4.00703,1.19,,67.05882,
6517,保勝光學,光電業                     ,61376,61376,44.696701794092,-7.63164627447439,-7.63164627447439,0.21149,17.743,4.5370007,3.99,,20.175438,
6523,達爾膚,生技醫療業                   ,115882,115882,16.8224204849035,42.2598148739228,42.2598148739228,0.37403,34.227,4.557805,9.09,8.22,17.161716,18.978102
6527,明達醫,生技醫療業                   ,65794,65794,-0.643310178193899,37.3971515683081,37.3971515683081,0.13326,33.188,2.6184163,4.09,5.41,21.246943,16.062847
6530,創威,通信網路業                   ,21377,21377,-5.06284140871342,42.011559157643,42.011559157643,0.18372,13.276,4.0448933,1.3,,41.307693,
6532,瑞耘,半導體業                    ,63671,63671,26.7109793229716,37.3729746057089,37.3729746057089,0.20673999,26.701,2.9437099,3.93,,20,
6535,順藥,生技醫療業                   ,4048,4048,-54.8315108234769,-11.4029328080543,-11.4029328080543,-1.6268401,9.247,20.33092,-1.54,,,
6538,倉和,電子零組件業                  ,194950,194950,-1.68440163397045,39.7070416075447,39.7070416075447,0.14122,48.909,2.9340203,6.95,10.37,20.647482,13.837995
6542,隆中,文化創意業                   ,71774,71774,3.71965317919075,8.64971238268241,8.64971238268241,0.1192,18.021,2.7384717,2.2,,22.431816,
6546,正基,通信網路業                   ,176829,176829,4.97106052061381,47.7922555517481,47.7922555517481,0.12178001,28.905,5.345096,4.04,6.28,38.242573,24.60191
6547,高端疫苗,生技醫療業                   ,18186,18186,-22.6687077433346,,,,13.444,4.4108896,-3.92,-0.94,,-63.085106
6548,長科*,半導體業                    ,1039104,1039104,8.88400351244129,4.92650830643956,4.92650830643956,0.13957,10.658,3.204166,1.79,1.44,19.078213,23.715279
6556,勝品,光電業                     ,185879,185879,35.6088130152477,-2.05244132494441,-2.05244132494441,0.11123,46.213,1.9366845,7.83,,11.430396,
6560,欣普羅,光電業                     ,6352,6352,61.4641586171835,-39.8313914937956,-39.8313914937956,-0.03864,18.242,1.7432299,-0.26,,,
6561,是方,通信網路業                   ,274410,274410,0.548526453485177,5.19355061296778,5.19355061296778,0.28406,46.305,8.055285,11.83,14.28,31.530008,26.12045
6568,宏觀,半導體業                    ,90783,90783,47.9225053770449,-12.1791957280915,-12.1791957280915,0.09187999,47.032,3.3594148,1.36,2.34,116.17647,67.52137
6569,醫揚,生技醫療業                   ,74594,74594,-52.0647242536019,-23.8634739828934,-23.8634739828934,0.17113,43.493,3.9891477,7.79,,22.272144,
6570,維田,電腦及週邊設備業                ,66524,66524,0.910138947879376,-7.60170562662333,-7.60170562662333,0.13555,23.33,2.2460353,2.9,,18.068966,
6574,霈方,生技醫療業                   ,41553,41553,-33.5725932794066,4.78628167948556,4.78628167948556,0.08953,28.223,1.7184566,2.46,,19.715446,
6576,逸達,生技醫療業                   ,32796,32796,14.0254502468535,52.3199108262505,52.3199108262505,,11.598,8.665287,-7.15,-2.87,,-35.01742
6577,勁豐,電腦及週邊設備業                ,179632,179632,30.1011798277698,3.5713050196612,3.5713050196612,0.10514,30.268,3.2311354,6.71,,14.575261,
6578,達邦蛋白,農業科技                    ,39870,39870,13.8882541133455,38.2790552491936,38.2790552491936,-0.16498,15.325,1.588907,-1.38,,,
6584,南俊國際,電子零組件業                  ,140902,140902,1.28309264863388,72.5175698508705,72.5175698508705,-0.026500002,28.718,6.755345,-0.6,,,
6588,東典光電,通信網路業                   ,7063,7063,8.57801691006918,-4.74713418745786,-4.74713418745786,-0.74561995,27.427,1.2761148,-2.92,,,
6589,台康生技,生技醫療業                   ,114117,114117,7.48111590408198,62.8986210637508,62.8986210637508,-0.62539,33.768,2.7274342,-2.02,1.7,,54.176468
6590,普鴻,資訊服務業                   ,48614,48614,-33.3187024209588,-3.39606144307772,-3.39606144307772,0.19844,28.097,3.6658719,6.16,,16.72078,
6593,台灣銘板,資訊服務業                   ,55442,55442,-0.682514375794923,53.8517038517039,53.8517038517039,0.04482,29.454,5.0078087,1.74,,84.77011,
6596,寬宏藝術,文化創意業                   ,38664,38664,-85.0155216314572,-34.7806285107029,-34.7806285107029,0.0462,18.849,2.8913999,1.55,,35.161293,
6603,富強鑫,電機機械                    ,316355,316355,-32.4834225785867,53.5964848396572,53.5964848396572,0.00937,14.313,1.1248516,0.2,,80.5,
6609,瀧澤科,電機機械                    ,127992,127992,-36.1868247470996,-56.1654719869584,-56.1654719869584,0.059310004,32.451,1.0369481,2.58,,13.042637,
6612,奈米醫材,生技醫療業                   ,44685,44685,23.6715376951179,19.3892273164476,19.3892273164476,0.21108,29.384,3.9817586,3.65,,32.054794,
6613,朋億*,其他電子業                   ,857387,857387,-8.46610611003877,86.4557644715267,86.4557644715267,0.11401,54.748,3.2147293,12.33,,14.274128,
6615,慧智,生技醫療業                   ,42159,42159,4.32297337424527,23.3260201842914,23.3260201842914,0.07245,29.056,1.4454846,1.6,,26.25,
6616,特昇-KY,,,,,,,-0.02155,13.3,1.0451127,-0.7,,,
6624,萬年清,綠能環保                    ,13468,13468,-90.2441144512858,41.932764253346,41.932764253346,0.050780002,16.641,2.6921458,1.42,,31.549295,
6629,泰金-KY,,,,,,,0.12939,30.075,2.4206152,3.97,,18.337532,
6640,均華,半導體業                    ,331591,331591,9.12408759124088,371.411714529428,371.411714529428,0.08901,39.16,8.592952,3.45,,97.53623,
6642,富致,電子零組件業                  ,44280,44280,21.6985021299986,48.7253551875861,48.7253551875861,0.21568,25.797,1.9963561,2.37,,21.72996,
6643,M31,半導體業                    ,112449,112449,-51.7798103765454,23.9913552612718,23.9913552612718,0.30203,55.978,32.24481,12.63,28.81,142.9137,62.65186
6649,台生材,生技醫療業                   ,7632,7632,64.3410852713178,208.114654824384,208.114654824384,0.12761,15.128,1.837652,0.33,,84.24242,
6651,全宇昕,半導體業                    ,124759,124759,17.4113949067364,19.4975240175091,19.4975240175091,0.15705,30.853,2.819823,6.78,,12.831858,
6654,天正國際,其他電子業                   ,30100,30100,5.88152525678908,50.2745881178233,50.2745881178233,-0.03208,28.82,1.9326857,-0.49,,,
6661,威健生技,生技醫療業                   ,26013,26013,-2.88221019227179,100.547374913268,100.547374913268,0.011469999,12.901,1.848694,0.13,,183.46155,
6662,樂斯科,生技醫療業                   ,15877,15877,-55.2180289953179,99.2095357590966,99.2095357590966,0.17874001,17.177,2.253013,1.76,,21.988636,
6664,群翊,電子零組件業                  ,203455,203455,-0.964772655363931,14.0666610601856,14.0666610601856,0.30486,51.517,3.1154766,11.99,,13.386155,
6667,信紘科,其他電子業                   ,234380,234380,8.01469198899483,35.7740767559739,35.7740767559739,0.101569995,29.689,4.900805,5.71,5.73,25.481611,25.39267
6679,鈺太,半導體業                    ,158003,158003,-7.1182515048909,73.8531958672139,73.8531958672139,0.20264,94.34,4.9130807,6.97,16.58,66.49928,27.955368
6680,鑫創電子,電腦及週邊設備業                ,34205,34205,-22.9790587705472,81.651619755709,81.651619755709,0.1252,20.196,4.080016,3.56,,23.146069,
6683,雍智科技,半導體業                    ,125767,125767,8.72820326616006,4.73513711578018,4.73513711578018,0.24745001,78.658,4.0046787,12.93,11.94,24.361948,26.38191
6684,安格,半導體業                    ,33542,33542,-23.7265781335274,191.264327891629,191.264327891629,-0.38411,42.543,2.6561363,-3.88,,,
6690,安碁資訊,數位雲端                    ,134318,134318,-33.34689705138,8.46704836352184,8.46704836352184,0.10419,53.776,3.403005,8.06,,22.704714,
6692,進能服,綠能環保                    ,96317,96317,-16.0087202964901,-47.1842030225264,-47.1842030225264,0.0383,18.052,1.7726568,0.23,,139.13043,
6693,廣閎科,半導體業                    ,93940,93940,23.1128119102537,31.0821181887951,31.0821181887951,0.01076,24.187,3.096705,0.21,,356.6667,
6697,東捷資訊,資訊服務業                   ,214615,214615,42.9994469653054,-10.3263708117278,-10.3263708117278,0.042579997,20.848,2.686109,2.68,,20.895521,
6703,軒郁,生技醫療業                   ,271082,271082,12.962129546288,110.586745593388,110.586745593388,0.14306,42.802,7.382833,13.6,,23.235294,
6708,天擎,半導體業                    ,10601,10601,-14.1132625779794,-0.310325371450066,-0.310325371450066,-0.081020005,14.792,3.1706328,-0.64,,,
6712,長聖,生技醫療業                   ,53502,53502,-33.9929677379557,61.2331615586294,61.2331615586294,0.53314996,24.363,9.071132,4.44,4.85,49.774773,45.567013
6716,應廣,半導體業                    ,139820,139820,7.17954221411379,208.272334421025,208.272334421025,0.036510002,23.206,5.386538,1.09,,114.678894,
6721,信實,其他                      ,258318,258318,-1.54738583265365,11.762593507578,11.762593507578,0.0287,24.235,2.1167731,3.6,,14.25,
6727,亞泰金屬,電子零組件業                  ,95681,95681,18.1480292403438,32.2547203715478,32.2547203715478,0.07817,41.587,1.3706206,4.24,,13.443397,
6728,上洋,居家生活                    ,192448,192448,-22.760657895793,26.0367275299295,26.0367275299295,0.08101,40.519,3.4551692,10.09,,13.875124,
6732,昇佳電子,半導體業                    ,529719,529719,22.8231382423728,110.490783162931,110.490783162931,0.145,87.492,5.2347646,11.75,17.58,38.97872,26.052332
6733,博晟生醫,生技醫療業                   ,11623,11623,5.60603307286934,199.176319176319,199.176319176319,-2.17543,7.905,4.984187,-1.29,-1.01,,-39.009903
6735,美達科技,其他電子業                   ,41620,41620,2.48707214971682,266.470018490799,266.470018490799,-0.00035999998,21.735,4.7389,-0.07,,,
6741,91APP*-KY,,,,,,,0.30016002,23.542,4.145782,3.42,4.21,28.538012,23.182898
6747,亨泰光,生技醫療業                   ,53945,53945,9.41302936881389,11.4773408278399,11.4773408278399,0.27354,47.08,3.908241,8.11,11.64,22.68804,15.80756
6751,智聯服務,資訊服務業                   ,135966,135966,-11.6484287682271,17.0385290775746,17.0385290775746,0.05896,33.752,2.3672671,4.59,,17.407408,
6752,叡揚,資訊服務業                   ,118920,118920,-30.1181738583677,0.56149370856447,0.56149370856447,0.11672,29.8,4.3791947,5.58,,23.387096,
6761,穩得,電子零組件業                  ,193898,193898,40.9224373510088,35.4149789088471,35.4149789088471,0.06542,38.435,1.9435409,3.82,,19.554974,
6762,達亞,生技醫療業                   ,34385,34385,12.0580087990875,-42.0640269587195,-42.0640269587195,0.3167,47.24,5.4403048,7.03,,36.55761,
6763,綠界科技,數位雲端                    ,145450,145450,6.60051009938143,17.0774506173833,17.0774506173833,0.2523,149.718,2.8286512,21.48,23.37,19.716015,18.121523
6767,台微醫,生技醫療業                   ,28105,28105,15.3830363740865,48.3974866677227,48.3974866677227,0.06401,13.331,2.812992,0.54,,69.44444,
6785,昱展新藥,生技醫療業                   ,,,,,,,8.591,48.073566,-0.36,,,
6788,華景電,半導體業                    ,129109,129109,15.9082135578917,34.9961835652819,34.9961835652819,0.23188,41.203,3.470621,8.99,15.02,15.906563,9.520638
6791,虎門科技,資訊服務業                   ,44116,44116,-44.9739937385404,11.9184129078086,11.9184129078086,0.14694999,20.108,4.3266363,4.11,,21.167883,
6803,崑鼎,綠能環保                    ,674986,674986,15.674076816035,7.84591295455998,7.84591295455998,0.15472999,85.432,3.6169116,17.11,,18.059614,
6804,明係,運動休閒                    ,121925,121925,-55.8854922336034,-55.8818208134318,-55.8818208134318,0.043870002,39.703,1.256832,3.59,,13.899722,
6811,宏碁資訊,數位雲端                    ,1094037,1094037,23.3446000793708,65.6534991225507,65.6534991225507,0.06447,41.596,7.741129,11.65,14.21,27.639486,22.660099
6821,聯寶,電子零組件業                  ,52984,52984,5.00406270437385,6.57762400933339,6.57762400933339,0.09413,20.988,2.2203162,1.66,,28.072289,
6823,濾能,半導體業                    ,19066,19066,-28.9086095678437,-73.8886302007724,-73.8886302007724,0.07318,29.051,2.5988777,2.91,,25.945017,
6829,千附精密,電機機械                    ,121686,121686,25.9624243051602,61.2226241106562,61.2226241106562,0.17558001,29.331,4.5344515,4.14,7.96,32.125607,16.708542
6840,東研信超,其他電子業                   ,61704,61704,-0.810185185185185,30.9174234066027,30.9174234066027,0.07442,33.704,2.2252553,2.61,,28.735634,
6841,長佳智能,生技醫療業                   ,11265,11265,-35.1430709885428,175.562622309198,175.562622309198,1.99731,20.667,4.3547683,1.57,,57.32484,
6843,進典,電機機械                    ,60911,60911,-30.1479357798165,-20.2819076536488,-20.2819076536488,,,,,,14.511278,
6846,綠茵,食品工業                    ,84443,84443,1.17053650588264,71.3847902417243,71.3847902417243,,,,5.23,,15.296367,
6855,數泓科,其他電子業                   ,55617,55617,76.1202064663226,44.5310672799563,44.5310672799563,,31.143,4.045853,6.13,,20.55465,
6856,鑫傳,文化創意業                   ,41516,41516,23.8839818572452,18.2118451025057,18.2118451025057,,,,4.95,,13.797981,
6859,伯特光,光電業                     ,42198,42198,-9.63638699730181,20.6139598696622,20.6139598696622,0.1891,46.936,2.8123403,4.33,,30.48499,
6865,偉康科技,資訊服務業                   ,34516,34516,-60.088804606739,1.73907917231622,1.73907917231622,,,,3.04,,20.460527,
6870,騰雲,數位雲端                    ,35420,35420,-36.0118509954113,6.20371203262271,6.20371203262271,0.14601,29.566,4.3631196,3.84,6.78,33.59375,19.026548
6874,倍力,資訊服務業                   ,353389,353389,119.283799548264,-2.81418616035333,-2.81418616035333,0.063540004,20.522,5.8961115,4.8,,25.208332,
6877,鏵友益,其他電子業                   ,14358,14358,145.856164383562,-2.33317461397184,-2.33317461397184,0.05933,16.723,2.0809662,0.84,,41.428574,
6894,衛司特,綠能環保                    ,65388,65388,-14.4180932935448,0.596923076923077,0.596923076923077,0.20893998,43.281,5.1523767,7.22,,30.886427,
6895,宏碩系統,半導體業                    ,26469,26469,-48.815578287858,-21.9042280116838,-21.9042280116838,0.25457,18.514,5.995463,3.83,,28.981724,
6904,伯鑫,其他                      ,78636,78636,-0.853580119274268,4.35959708563921,4.35959708563921,,,,9.86,,22.058825,
6922,宸曜,電腦及週邊設備業                ,118887,118887,61.0280373831776,47.9632602770414,47.9632602770414,,,,5.96,,21.308725,
7402,邑錡,光電業                     ,40332,40332,30.5749805749806,147.041528849688,147.041528849688,0.07441,19.276,6.069724,1.23,,95.12195,
7556,意德士,半導體業                    ,46141,46141,5.44586132821427,27.2223447667365,27.2223447667365,0.2459,35.225,3.97445,5.32,6.58,26.315788,21.276596
8024,佑華,半導體業                    ,15395,15395,-7.84747994732432,60.8000835596407,60.8000835596407,0.0775,13.53,1.6444937,0.59,,37.711864,
8027,鈦昇,電機機械                    ,113056,113056,-42.2738946841699,-0.695664394631438,-0.695664394631438,0.02379,24.106,3.9990044,0.33,,292.12122,
8032,光菱,電子通路業                   ,250556,250556,40.655910718897,4.54862197742588,4.54862197742588,0.02306,35.767,0.8485476,1.33,,22.819548,
8034,榮群,通信網路業                   ,34322,34322,-44.2824675324675,301.473856591414,301.473856591414,0.116730005,11.177,2.5319853,1.02,,27.745098,
8038,長園科,電子零組件業                  ,12556,12556,494.789199431549,-37.60063611967,-37.60063611967,0.04797,8.16,3.9705884,0.32,,101.25001,
8040,九暘,半導體業                    ,54550,54550,-13.1977595315384,-33.6753924155288,-33.6753924155288,0.01122,10.784,5.7585306,0.12,,517.5,
8042,金山電,電子零組件業                  ,295063,295063,6.49594860411817,56.7691204207954,56.7691204207954,0.00833,29.345,1.2540467,0.22,,167.27272,
8043,蜜望實,電子零組件業                  ,472454,472454,38.499602782574,2.68930905644876,2.68930905644876,0.00303,31.554,0.86201435,0.2,,136,
8044,網家,數位雲端                    ,3511638,3511638,-6.39957587600184,-1.2379435012677,-1.2379435012677,-0.01607,46.138,0.8149464,-4.95,0.42,,89.52381
8047,星雲,其他電子業                   ,43985,43985,-5.32308751991046,10.9079906200358,10.9079906200358,-0.11531,10.614,1.6581873,-1.62,,,
8048,德勝,通信網路業                   ,147607,147607,-2.57799660755183,62.9935954063604,62.9935954063604,0.13733,20.546,3.4653947,4.06,,17.536945,
8049,晶采,光電業                     ,149582,149582,28.0788430417248,-5.29548073392172,-5.29548073392172,0.19215,18.139,2.3182094,3.97,,10.591939,
8050,廣積,電腦及週邊設備業                ,352921,352921,-32.8285144926847,-22.1648313598179,-22.1648313598179,0.1554,41.106,2.1262105,4.57,9.65,19.124725,9.056995
8054,安國,半導體業                    ,130967,130967,-62.1912105614143,17.0079513981953,17.0079513981953,-0.05707,31.082,5.179847,-1.07,,,
8059,凱碩,通信網路業                   ,10582,10582,-75.1011764705882,-89.3366385521529,-89.3366385521529,0.105900005,10.202,3.734562,0.51,,74.70588,
8064,東捷,光電業                     ,171123,171123,-31.0835464448964,-37.5527318376224,-37.5527318376224,0.05228,17.63,1.6477596,1.13,,25.707964,
8066,來思達,居家生活                    ,412230,412230,-10.3350770535841,56.2809212396929,56.2809212396929,0.00269,19.378,1.5791104,0.42,,72.85715,
8067,志旭,電子通路業                   ,8554,8554,-16.0054988216811,13.1182226924094,13.1182226924094,-0.12199,8.432,2.3719165,-1.63,,,
8068,全達,電子通路業                   ,80588,80588,46.4677123280202,230.346382455421,230.346382455421,-0.052160002,10.961,3.320865,-0.5,,,
8069,元太,光電業                     ,2462164,2462164,10.8986970496245,-4.49184278123572,-4.49184278123572,0.28814,42.86,5.622958,6.61,10.69,36.459908,22.544436
8071,能率網通,電子零組件業                  ,169570,169570,-1.67518076760273,12.3255367209184,12.3255367209184,-0.01505,13.935,1.0836024,-0.64,,,
8074,鉅橡,電子零組件業                  ,105709,105709,8.57985126751304,41.9522479454262,41.9522479454262,0.23035,18.074,1.1286932,3.41,,5.982404,
8076,伍豐,電腦及週邊設備業                ,190245,190245,2.31746407365975,-21.8080187419083,-21.8080187419083,0.11061,14.562,2.1047933,1.03,,29.757282,
8077,洛碁,觀光餐旅                    ,90493,90493,-25.0445212003744,55.0387198464912,55.0387198464912,-0.03694,12.273,3.8784323,-42.54,,,
8080,印鉐,建材營造                    ,10439,10439,-9.15499086241406,-35.6491184810751,-35.6491184810751,0.05432,8.07,2.1313508,0.61,,28.196722,
8083,瑞穎,電機機械                    ,119136,119136,28.5649537047029,98.071423821241,98.071423821241,0.19621,30.383,5.348386,6.76,,24.03846,
8084,巨虹,電子通路業                   ,73905,73905,30.3485131750679,-27.1914960691979,-27.1914960691979,-0.01427,5.368,17.1386,-0.23,,,
8085,福華,其他電子業                   ,63712,63712,45.7273559011894,14.9040542490261,14.9040542490261,0.02321,13.269,5.4337177,0.14,,515,
8086,宏捷科,半導體業                    ,419884,419884,8.08965682350003,253.821910997632,253.821910997632,-0.07107,37.227,4.10992,-0.72,4.19,,36.515514
8087,華鎂鑫,綠能環保                    ,125164,125164,127.94390821344,9670.80405932865,9670.80405932865,-0.04104,9.847,5.8494973,-0.33,,,
8088,品安,半導體業                    ,88022,88022,-18.510975124286,-35.5391026063522,-35.5391026063522,0.119160004,19.028,2.354425,3.05,,14.688524,
8089,康全電訊,通信網路業                   ,82299,82299,141.459335758714,72.4803520905376,72.4803520905376,-0.20116,16.772,5.598617,-4.15,,,
8091,翔名,電子零組件業                  ,162108,162108,14.7399191693268,26.7369770696354,26.7369770696354,0.17061001,63.923,1.7442861,6.93,,16.089466,
8092,建暐,其他電子業                   ,19001,19001,-47.0340636672799,-24.7127347650368,-24.7127347650368,0.010829999,8.316,3.457191,0.13,,221.15385,
8093,保銳,電子零組件業                  ,34095,34095,57.3228128460687,-15.0999775890834,-15.0999775890834,-0.07209,7.174,2.2999723,-0.53,,,
8096,擎亞,電子通路業                   ,2440564,2440564,5.02054312334652,170.541012409864,170.541012409864,-0.02819,14.255,1.7537706,-3.1,,,
8097,常珵,通信網路業                   ,765,765,-24.4071146245059,-98.9368059705641,-98.9368059705641,0.11679,24.578,2.7260153,2.78,,24.10072,
8099,大世科,資訊服務業                   ,330675,330675,-21.5804152022653,-3.08214460522112,-3.08214460522112,0.04243,15.689,3.8243356,2.03,,29.55665,
8107,大億金茂,電機機械                    ,68867,68867,21.6538006324083,8.22189046908148,8.22189046908148,-0.03138,19.513,0.83277816,-0.31,,,
8109,博大,電子零組件業                  ,140536,140536,2.11368408815131,3.42426940824091,3.42426940824091,0.35687,31.283,3.1071186,8.63,,11.263036,
8111,立碁,光電業                     ,67324,67324,-5.80367136780837,7.15945627606405,7.15945627606405,0.08104999,12.718,1.6315458,0.58,,35.775864,
8121,越峰,電子零組件業                  ,262729,262729,11.0806228622406,38.4277773387075,38.4277773387075,-0.06546,8.606,2.91076,-0.81,,,
8147,正淩,電子零組件業                  ,129240,129240,85.030351620662,84.9165128557325,84.9165128557325,0.08818,25.972,5.5829353,2.35,,61.70213,
8155,博智,電子零組件業                  ,261896,261896,-6.40320499762341,8.32309645824803,8.32309645824803,0.07101,40.165,3.622557,4,10.57,36.375,13.765374
8171,天宇,綠能環保                    ,98318,98318,30.6568858057914,34.5365973809165,34.5365973809165,0.014780001,21.777,1.8896084,0.13,2.04,316.53848,20.17157
8176,智捷,通信網路業                   ,36517,36517,-13.1250892134938,39.960139511709,39.960139511709,-0.076290004,7.165,2.107467,-0.46,,,
8182,加高,電子零組件業                  ,246513,246513,9.77258457386882,38.7476782799572,38.7476782799572,0.01204,32.527,1.1590371,0.3,,125.666664,
8183,精星,其他電子業                   ,559952,559952,5.47301166330129,27.7490064381893,27.7490064381893,0.081420004,26.317,1.915112,4.53,,11.125828,
8227,巨有科技,半導體業                    ,69990,69990,-62.9999682811558,27.6444412022177,27.6444412022177,0.118360005,20.564,17.287493,4.27,,83.25527,
8234,新漢,電腦及週邊設備業                ,449964,449964,-2.55816119035812,-17.4030923085113,-17.4030923085113,0.04301,23.39,2.079949,2.01,,24.203981,
8240,華宏,光電業                     ,602856,602856,4.36589068913522,23.2413470246358,23.2413470246358,0.02644,42.964,0.8111442,2.01,,17.338308,
8255,朋程,電機機械                    ,532576,532576,-2.97253375891797,50.7577859176938,50.7577859176938,0.14739999,74.927,2.2088165,7.4,7.44,22.364864,22.244623
8277,商丞,半導體業                    ,24598,24598,-9.1285234031549,-35.6174422865518,-35.6174422865518,-0.23653,6.108,1.9728227,-0.73,,,
8279,生展,生技醫療業                   ,159022,159022,2.6955466005373,18.3181797889912,18.3181797889912,0.1516,76.529,1.9927087,10.04,,15.189243,
8284,三竹,資訊服務業                   ,241133,241133,2.98183650721116,27.0016748654314,27.0016748654314,0.07942,25.764,2.398696,4.42,,13.9819,
8289,泰藝,電子零組件業                  ,151249,151249,34.570350730466,-8.00163013065376,-8.00163013065376,0.07898,23.855,1.5594215,2.09,,17.799044,
8291,尚茂,電子零組件業                  ,1866,1866,-4.25859415084659,-49.1691637156088,-49.1691637156088,-1.63795,1.14,7.017544,-1.73,,,
8299,群聯,半導體業                    ,5086003,5086003,-1.84919405807799,76.7097948103776,76.7097948103776,0.03927,203.348,3.0440426,8.83,31.24,70.10193,19.81434
8342,益張,其他                      ,131789,131789,-15.8870571415807,56.2499258995791,56.2499258995791,0.106120005,25.657,2.6815295,4.22,,16.30332,
8349,恒耀,鋼鐵工業                    ,1185116,1185116,0.0731264513405109,47.9192851642118,47.9192851642118,0.04089,33.359,1.8225965,3.02,5.2,20.13245,11.692308
8354,冠好,其他                      ,63856,63856,32.2618061309031,55.1937004812132,55.1937004812132,0.07424,25.21,0.6505355,0.58,,28.275862,
8358,金居,電子零組件業                  ,501667,501667,-14.2874472483726,-19.3055347787552,-19.3055347787552,0.08135,22.997,2.5568552,2.12,2.68,27.73585,21.940298
8383,千附,其他電子業                   ,269426,269426,50.0086299531755,-0.352836748280198,-0.352836748280198,0.0394,29.918,1.3537002,1.08,,37.5,
8390,金益鼎,綠能環保                    ,339309,339309,-1.88362254679417,26.1681304706731,26.1681304706731,0.14452,30.543,1.6926956,6.12,,8.447713,
8401,白紗科,其他                      ,146021,146021,-0.0766425105896683,71.197270616925,71.197270616925,0.070089996,15.3,1.6405228,1.78,,14.101124,
8403,盛弘,生技醫療業                   ,372189,372189,-3.69524154526871,19.1763715133797,19.1763715133797,0.01085,27.718,1.1436611,0.33,,96.06061,
8409,商之器,生技醫療業                   ,8734,8734,-86.9204504612436,6.87714145863926,6.87714145863926,-0.17187999,8.608,2.788104,-1.11,,,
8410,森田,電腦及週邊設備業                ,85100,85100,-12.0586138122746,25.3997023414821,25.3997023414821,0.16633,45.849,1.7121421,5.25,,14.952381,
8415,大國鋼,鋼鐵工業                    ,1918012,1918012,22.9611527247457,-8.99263831917382,-8.99263831917382,0.12868,24.286,1.395866,3.15,,10.761905,
